User,numAttachmentDay,numAttachmentNight,numSendDay,numSendNight,numRecievedDay,numRecievedNight,numEmailSentwithAttachDay,numEmailSentwithAttachNight,numEmailRecievedwithAttachDay,numEmailRecievedwithAttachNight,numdistinctRecipientsDay,numdistinctRecipientsNight,numinternalRecipientsDay,numinternalRecipientsNight
FKR3316,142,88,85,44,159,61,33,23,42,15,233,119,145,73
FKS0094,2435,1261,1445,707,2792,1330,603,304,646,322,1537,866,943,522
FLS0231,250,67,266,86,500,197,0,0,132,43,452,222,280,131
FMC1002,1309,460,1270,444,2408,774,280,92,434,133,1307,573,785,304
FMN0013,1267,661,915,438,1687,821,211,105,499,249,788,477,476,294
FMR0920,1562,297,784,187,1584,277,355,82,528,91,533,177,305,97
FMS3285,160,64,81,37,158,71,37,17,50,16,246,123,152,83
FMT2152,630,163,867,221,1608,405,0,0,302,83,949,304,558,160
FNB1512,107,15,104,16,183,32,0,0,51,9,275,77,169,58
FNM1482,1071,249,898,174,1696,361,221,48,337,85,847,245,503,153
FNM2124,901,138,898,162,1705,316,86,13,365,73,845,260,531,155
FNR0635,918,104,976,126,1801,225,108,10,361,45,1056,223,658,144
FNW3564,688,250,538,197,1031,389,72,25,251,98,468,231,275,127
FPL3129,1025,402,744,346,1445,578,169,71,354,150,678,326,406,192
FPM2074,1721,283,906,173,1699,320,328,58,468,84,586,195,329,101
FPV3755,430,149,257,112,505,182,104,47,127,32,490,211,285,113
FQG2974,375,38,320,45,570,92,49,5,147,16,507,128,308,82
FQL3629,177,24,105,15,188,38,21,2,67,11,277,67,171,47
FRB3653,264,161,68,49,156,72,43,39,76,34,189,119,112,65
FRG1576,251,153,67,48,150,81,58,39,77,41,172,120,113,76
FRM3431,2602,449,1581,240,2891,508,665,109,783,150,1239,270,746,154
FSM0056,2329,587,1039,291,1995,525,430,136,693,152,765,329,486,199
FSP0703,1025,284,866,238,1593,442,202,65,378,101,715,310,414,193
FTF1665,1362,609,1204,564,2251,1145,244,120,438,200,1022,541,657,327
FTS0246,1446,242,1411,263,2681,505,151,22,626,106,1328,430,835,252
FVK1623,446,75,305,63,547,118,99,15,130,23,475,163,273,95
FVR0881,325,88,94,32,191,48,70,20,90,23,210,85,129,52
FXD3105,1389,330,904,210,1642,378,340,71,427,95,606,212,362,124
FYP1187,858,84,999,96,1823,204,116,14,320,35,1051,222,681,126
FZB3046,1690,596,953,356,1845,633,326,134,507,167,760,338,441,205
FZM0318,1021,379,562,200,1041,408,212,82,329,134,463,255,294,156
FZS0969,361,65,288,71,558,112,37,7,154,25,486,139,261,76
FZW2101,1110,209,859,184,1728,357,198,39,346,80,902,240,595,138
GAA3681,241,12,118,6,219,9,85,3,68,5,270,31,180,23
GAB1206,739,305,753,320,1460,597,0,0,355,152,723,367,423,226
GAB1885,1135,119,954,140,1759,289,229,35,383,35,912,218,534,126
GAB3758,314,113,260,94,480,200,40,15,118,47,454,237,259,146
GAC2529,861,150,938,171,1689,314,0,0,449,82,860,241,543,137
GAF2480,1775,361,1016,203,1839,409,362,80,552,121,706,225,463,147
GAH0525,1662,626,932,410,1792,654,324,138,534,216,809,426,486,257
GAH1760,2185,249,1151,144,2257,249,505,61,693,82,940,215,564,132
GAN1584,2033,572,1322,383,2454,689,443,127,588,180,786,341,503,215
GAP0715,1520,745,752,372,1384,639,344,170,370,199,599,327,341,185
GAW0808,939,314,783,293,1492,550,82,33,416,141,731,310,434,173
GBB3816,240,81,254,99,511,180,29,13,97,30,482,204,305,117
GBC0907,1267,275,1525,276,2807,586,165,22,511,122,919,281,564,162
GBH1126,1609,323,938,173,1702,326,428,83,376,69,789,196,479,111
GBJ3604,1270,163,987,114,1761,252,233,22,405,65,870,174,491,97
GCB0201,382,133,297,76,539,139,75,21,121,42,353,128,216,77
GCD1189,1291,141,998,99,1865,188,443,42,240,28,899,189,594,115
GCH0735,755,247,811,285,1562,478,0,0,385,122,843,383,535,230
GCJ0831,387,216,467,191,926,328,0,0,218,92,558,229,343,118
GCK2071,842,315,825,284,1483,562,0,0,437,170,990,438,623,262
GCL1782,659,279,737,356,1373,677,80,42,273,125,650,404,423,257
GCM0813,767,296,808,291,1512,508,0,0,415,152,796,312,501,193
GCM1580,5,3,7,1,9,5,0,0,2,1,27,7,16,4
GCN1743,2308,756,1435,490,2774,911,490,171,812,243,846,391,531,246
GCP2425,1625,278,1117,185,2100,389,488,90,365,51,1060,283,637,159
GCR2597,867,290,836,254,1586,458,88,27,377,112,718,268,464,154
GCS2218,223,84,81,41,150,78,69,29,46,24,229,144,129,88
GCT3750,435,155,278,80,504,169,80,23,131,44,446,217,252,119
GDB2960,1805,339,1507,314,2806,556,312,76,625,125,1242,305,741,178
GDF3524,78,16,85,17,127,34,11,0,30,12,128,59,74,33
GDG2354,334,103,270,102,510,171,40,15,140,39,479,222,273,135
GDH0108,1342,603,950,410,1740,738,213,104,440,184,826,406,505,230
GDH2500,1216,679,785,500,1442,963,284,177,380,215,563,442,341,269
GDH3546,1107,174,929,180,1751,273,214,39,337,55,876,169,538,82
GDM3835,1693,521,1269,410,2382,811,553,186,387,112,1085,514,615,304
GDM3960,241,252,85,93,135,187,59,56,61,81,161,188,96,129
GDP1856,834,233,866,212,1616,428,101,26,340,106,591,220,360,122
GDR1066,622,90,948,147,1770,258,0,0,321,45,820,177,537,107
GDS3165,1123,194,903,160,1728,311,230,38,366,71,844,225,532,136
GDY2724,1175,607,745,380,1349,704,266,152,371,189,540,309,339,200
GEB3079,1102,431,829,286,1467,530,196,70,373,137,712,278,438,168
GEB3975,202,91,77,49,131,89,55,27,45,27,187,159,119,90
GEG2093,969,295,940,287,1743,586,96,32,392,121,837,349,541,225
GEH0420,559,106,313,56,570,103,84,17,179,36,481,132,304,73
GEH3406,566,197,265,99,480,189,103,44,151,55,358,185,213,92
GEK3441,295,52,297,63,560,125,0,0,149,34,474,158,233,96
GER1997,1086,633,777,355,1341,765,257,110,298,194,542,343,331,219
GES2626,775,497,941,600,1718,1088,96,77,308,189,753,556,450,332
GFB1385,1768,499,821,246,1563,470,368,118,602,162,610,272,380,163
GFJ2582,1234,421,814,292,1520,512,377,132,289,104,1061,439,636,240
GFK3498,1946,554,1310,382,2404,763,450,129,549,171,759,298,483,179
GFP2144,793,129,939,168,1685,325,0,0,367,65,816,288,489,168
GFV3163,1147,173,916,181,1741,299,232,38,375,55,964,189,570,102
GGB3663,178,124,69,47,147,80,34,22,44,32,228,132,137,81
GGH1726,1757,291,1923,340,3418,614,0,0,906,163,1651,431,994,228
GGM3737,1713,887,1118,611,2220,1263,397,197,566,322,822,545,526,354
GHD1450,730,135,941,176,1676,345,116,20,273,61,855,229,552,148
GHM3953,99,16,94,25,182,40,0,0,56,9,234,71,132,40
GHT3177,1258,219,949,170,1666,360,218,35,395,91,864,270,462,159
GIB0207,902,291,1573,583,2951,1111,0,0,440,179,1369,672,836,418
GIH0882,319,67,100,34,187,38,70,23,89,14,165,73,112,46
GIM0786,744,329,767,310,1401,637,104,40,273,128,731,324,453,201
GIS1668,1298,630,1224,597,2286,1116,279,130,406,216,1035,568,638,332
GIT2266,2326,880,1287,515,2553,853,555,231,611,186,1076,497,679,298
GJB0850,147,69,86,45,147,67,15,9,52,23,202,116,123,71
GJB2659,1284,211,1032,206,1908,365,345,59,350,72,861,235,534,134
GJD1141,1911,278,946,138,1742,289,424,59,636,96,693,181,389,94
GJG0170,1208,230,1854,313,3469,641,0,0,639,112,1760,469,1014,246
GJG0852,271,64,103,14,199,29,70,12,60,13,298,76,210,47
GJG1087,1509,387,874,206,1635,391,402,96,427,95,1010,330,625,188
GJM0065,949,230,547,114,997,238,187,37,251,67,399,145,242,79
GJM0838,208,93,88,46,148,67,42,23,52,23,188,117,104,72
GJM2800,146,56,93,31,166,58,15,6,52,19,244,112,162,70
GJO3614,223,29,101,22,187,36,46,9,74,10,270,85,162,44
GJS0160,842,784,841,883,1596,1695,100,92,294,285,694,718,397,432
GJS0494,726,216,863,240,1561,477,0,0,348,104,992,391,594,227
GJS3352,1452,702,1268,567,2379,1000,278,124,492,219,1040,478,661,269
GJT1292,1171,209,926,153,1731,288,222,44,427,61,817,202,508,116
GKA3690,130,1,109,9,214,7,0,0,75,1,280,29,193,22
GKB1150,1178,219,591,128,1155,215,261,54,362,58,586,157,360,103
GKB2807,216,99,94,28,161,67,72,23,47,20,243,135,161,82
GKG2763,590,262,773,332,1385,617,81,39,259,100,606,364,369,214
GKG3414,2543,815,1514,517,2818,977,503,176,786,259,1125,498,656,281
GKH1634,312,65,300,59,568,107,40,6,124,24,486,142,259,76
GKK2422,1927,560,1307,373,2420,772,553,149,467,153,1046,370,663,234
GKL0006,4395,1486,3111,1026,5675,1829,1005,323,1532,508,1636,794,1011,478
GKL1516,216,56,100,22,199,31,48,15,55,7,268,86,182,67
GKN0168,965,164,1166,177,2165,338,131,21,345,55,1491,353,886,197
GKW2306,390,87,300,53,578,108,39,7,163,35,466,163,252,91
GLB0419,1777,313,1128,191,2054,472,492,75,487,107,956,338,586,208
GLC3495,1383,410,1279,423,2423,773,267,96,438,145,993,409,610,250
GLF0226,1915,356,1412,247,2657,491,293,54,654,122,1342,371,800,215
GLG1573,54,26,27,15,40,21,13,8,13,7,109,50,71,32
GLM3106,979,214,946,157,1713,331,119,21,368,88,900,247,559,134
GLM3450,343,75,286,70,555,122,0,0,172,33,532,185,306,100
GLN2107,1284,699,682,401,1298,771,227,147,431,239,726,482,470,298
GLR3888,956,300,804,299,1517,533,0,0,491,169,710,323,402,176
GLS1193,612,74,992,106,1802,207,96,11,249,28,873,217,514,132
GMA1698,419,228,244,127,458,226,119,65,99,48,421,244,257,127
GMB3703,198,14,118,2,218,10,25,2,81,6,259,28,166,22
GMC0953,1758,115,1713,110,3173,190,360,28,655,46,1006,148,613,78
GMC1209,740,271,450,195,892,367,141,62,227,79,466,232,299,144
GMF1213,1119,391,792,284,1537,533,280,90,317,106,695,290,439,166
GMH2027,607,224,813,225,1503,436,0,0,308,107,811,296,475,168
GMI1134,1996,296,914,160,1757,258,422,73,527,70,626,156,366,85
GMK1449,1056,201,912,146,1717,331,308,46,244,49,835,224,505,144
GMM0224,1559,136,967,84,1896,137,325,39,451,30,986,166,608,89
GMY3938,166,37,76,17,141,32,32,5,46,8,200,63,113,33
GNA0183,1471,286,890,175,1717,303,415,88,331,58,863,190,524,109
GNB3337,19,7,12,11,19,15,2,0,9,6,45,47,22,36
GNC2237,229,37,101,26,198,23,49,14,64,6,284,69,180,45
GND1618,539,122,297,62,553,126,156,29,158,40,396,156,234,83
GNE1365,595,505,712,613,1343,1193,89,70,234,206,701,661,428,403
GNG2362,406,122,282,79,509,179,83,18,132,49,471,217,283,127
GNG2812,84,65,94,29,169,59,0,0,51,23,253,126,140,75
GNH1735,2097,618,1275,412,2388,782,574,176,506,168,1109,508,665,281
GNT0221,1376,940,805,562,1508,1020,290,200,393,281,595,437,314,246
GNW3891,1493,480,865,241,1520,498,406,110,499,165,562,225,336,139
GOB3528,1207,414,825,261,1554,486,283,94,385,132,815,332,468,198
GOG3939,211,41,94,17,195,41,44,8,73,15,295,98,197,64
GOM0090,871,289,824,282,1564,478,91,32,353,109,986,406,640,259
GOR0861,205,16,103,14,201,24,28,2,62,8,269,57,175,36
GPB2691,1190,603,736,387,1298,680,312,179,302,134,835,548,521,325
GPD3917,247,36,96,20,182,44,44,11,83,15,207,73,113,37
GPL1911,1255,182,902,163,1738,316,196,39,435,68,828,208,506,115
GRA0329,808,236,891,201,1702,350,183,50,216,46,784,226,479,135
GRG3005,1414,440,1332,373,2396,761,289,68,434,138,1049,424,631,266
GRL2886,1342,259,1467,334,2814,618,0,0,690,132,1181,332,703,195
GRL3110,963,202,904,183,1689,357,218,51,324,63,830,232,520,136
GRM1511,70,23,73,21,105,28,19,3,32,9,173,77,103,57
GRM3793,922,374,1272,528,2437,986,0,0,472,199,1072,510,648,303
GRP0277,2036,1395,959,621,1753,1174,423,262,606,397,756,543,460,306
GRP1402,750,270,808,281,1587,470,93,37,273,95,1001,388,603,240
GRY1398,1253,671,829,451,1529,833,307,146,350,174,1037,665,641,396
GSA2720,1140,314,847,254,1559,429,204,60,389,100,827,292,541,188
GSA3815,236,111,280,94,512,165,42,17,91,44,423,234,255,111
GSB0666,710,126,934,145,1761,272,0,0,374,59,847,179,511,105
GSC0192,566,265,686,388,1338,712,0,0,320,156,656,389,432,260
GSC0530,1563,191,969,122,1775,261,336,37,480,68,880,268,576,168
GSH1593,1681,363,1431,360,2710,689,328,77,574,131,1198,434,752,259
GSM0930,603,172,300,88,513,158,157,34,163,56,372,193,224,114
GSS0841,146,35,87,35,160,65,18,4,53,19,224,118,147,77
GST1100,805,182,873,206,1620,414,0,0,394,90,797,247,498,142
GTC0747,756,102,926,166,1717,313,105,21,313,39,666,181,399,110
GTG1348,765,175,913,198,1723,324,0,0,386,78,766,210,497,132
GTH3729,1430,898,1146,681,2218,1183,240,157,448,258,961,626,559,351
GTL3389,540,153,289,88,516,151,109,36,162,46,329,149,200,71
GUC0473,722,187,883,182,1719,347,0,0,390,92,793,241,472,153
GUC3945,312,88,103,32,199,57,71,22,85,22,217,115,121,63
GVC0049,272,139,197,88,406,153,41,27,103,44,279,145,167,84
GVC1358,1168,260,891,196,1690,353,259,72,337,63,797,221,485,128
GWC0137,977,241,1106,271,1984,459,127,35,337,77,952,332,567,199
GWM1366,979,509,726,365,1362,656,157,95,345,157,888,503,511,284
GWM3260,293,42,100,20,190,34,68,13,84,14,207,60,118,37
GWW3788,1199,338,1440,493,2765,881,172,40,433,138,981,390,638,242
GYH3476,2374,800,1592,541,3089,973,514,188,691,231,1521,698,875,414
GYM1926,1084,241,890,183,1673,358,203,37,384,88,1027,316,628,178
GYO2169,91,21,91,20,189,46,0,0,53,13,241,101,148,59
GYS2461,869,156,910,167,1711,332,107,24,355,56,1104,317,698,212
GZM3990,249,77,104,23,179,44,68,16,79,22,217,78,128,40
HAC1300,659,98,940,154,1705,316,0,0,340,61,777,179,478,98
HAF0394,520,154,273,90,528,161,129,36,165,49,378,156,216,84
HAF1891,254,68,120,22,233,30,55,11,66,13,154,63,75,36
HAG3196,702,459,834,527,1535,918,104,55,251,185,612,415,381,249
HAG3665,142,58,80,39,154,70,16,8,54,21,177,122,101,70
HAH3895,676,252,805,300,1471,566,0,0,350,131,693,344,427,187
HAL1200,337,47,362,33,583,66,104,12,85,12,507,107,308,61
HAM2252,212,43,107,19,183,36,48,12,59,16,242,79,150,51
HAP3000,1569,264,1870,315,3502,573,0,0,850,158,1712,455,970,242
HAP3738,1358,547,1165,648,2303,1106,131,72,517,232,945,604,554,369
HAR1101,1117,297,868,229,1604,419,221,53,351,85,787,232,525,153
HAR3571,869,310,462,178,911,298,209,80,237,89,509,243,321,152
HAR3632,187,97,85,33,151,77,44,14,51,30,250,144,173,88
HBB1759,1844,322,1162,190,2065,348,396,74,584,99,821,203,522,129
HBC0081,794,261,458,179,891,300,174,70,261,82,466,203,292,131
HBC0999,1934,696,1216,459,2404,834,401,139,605,197,933,448,542,270
HBC1540,85,16,100,24,182,40,0,0,55,10,216,80,131,43
HBC3497,831,330,1300,422,2438,766,0,0,463,163,1017,397,654,237
HBD1371,1151,527,721,356,1389,643,244,120,314,136,702,422,451,257
HBH2368,468,245,245,103,467,220,95,51,123,73,348,206,215,109
HBM0676,1731,273,933,167,1699,327,427,70,510,72,652,205,409,118
HBM2126,751,144,893,189,1707,320,0,0,380,83,859,234,502,131
HBS0255,1269,262,909,167,1719,318,216,41,399,72,1143,313,679,179
HBS2551,465,239,245,119,462,217,136,67,117,70,297,192,172,107
HCB1383,1610,363,854,217,1597,416,294,65,501,135,661,227,451,141
HCB1643,656,129,289,68,542,130,159,30,160,37,372,150,185,78
HCF2857,129,28,49,10,54,12,36,10,21,6,118,41,82,33
HCH3338,103,27,88,34,171,58,0,0,57,18,228,122,117,78
HCH3685,261,7,110,4,217,16,82,0,70,4,307,43,198,26
HCM2945,1383,320,1558,274,2884,559,0,0,700,150,1159,303,711,183
HCO3108,1023,180,897,177,1755,320,209,42,326,54,859,210,533,127
HCR1322,1663,273,955,163,1746,293,425,66,446,74,858,227,503,138
HCR3675,200,68,87,39,150,64,38,17,59,15,222,101,139,58
HCS2231,280,134,102,40,190,80,65,27,72,31,211,133,135,87
HCS2401,2004,482,1337,299,2583,579,443,95,690,170,957,371,564,213
HDB1666,874,1006,1144,1258,2136,2431,133,125,330,368,784,776,532,521
HDC0789,1111,500,745,339,1422,654,351,169,229,110,734,403,470,262
HDC2132,736,110,911,205,1679,345,0,0,380,64,873,244,558,142
HDG2848,287,53,104,16,188,39,72,9,59,17,294,84,174,62
HDH3751,384,129,263,103,488,202,77,31,135,54,422,238,213,160
HDK0634,1809,241,943,142,1810,209,434,69,557,64,828,201,515,117
HDL2297,642,152,297,70,556,117,168,35,137,38,467,164,285,88
HDN1139,1882,408,924,177,1661,357,414,88,616,137,643,174,380,92
HDN2609,1363,580,812,330,1442,663,281,116,387,179,623,336,382,213
HDP1890,509,152,340,105,575,213,142,45,130,48,385,167,215,96
HDT0242,728,111,900,151,1709,268,0,0,384,59,951,204,570,116
HEB3754,283,121,270,94,503,189,0,0,142,54,419,218,256,142
HES2103,1204,705,647,403,1237,772,226,135,383,210,621,436,399,267
HET0359,950,454,417,191,747,387,206,95,241,112,449,252,266,146
HEW2164,85,15,104,18,192,33,0,0,49,9,248,75,156,45
HFF2540,209,96,261,113,469,210,0,0,102,48,375,201,212,120
HGD1664,1720,839,1238,568,2321,1106,396,192,461,224,954,582,579,352
HGH0727,297,186,264,168,519,317,28,18,134,81,432,315,266,180
HGJ2592,1277,506,798,292,1510,507,259,103,426,131,586,246,307,133
HGR0198,814,271,840,276,1470,538,0,0,417,157,777,325,484,214
HHD2393,2809,909,1549,544,3003,1100,521,169,875,303,1286,645,779,378
HHF1995,909,709,767,585,1379,1067,277,192,225,192,675,526,425,331
HHG1038,1011,342,1270,438,2318,869,0,0,524,179,947,437,613,272
HHK0652,686,125,950,142,1747,281,0,0,370,72,1146,318,745,188
HHL2311,601,131,298,57,556,117,149,37,184,30,398,155,236,89
HHM0869,301,42,105,17,195,30,77,12,86,10,203,59,115,36
HHS3357,1084,321,1399,433,2615,770,0,0,558,171,1182,453,657,246
HHW2471,886,170,922,178,1725,308,113,23,360,65,1055,277,634,160
HIA2415,2123,597,1338,377,2462,730,431,115,616,167,773,341,470,216
HID1899,1435,622,907,446,1700,783,309,159,325,141,680,456,394,263
HIF0482,233,65,170,55,341,92,54,16,67,13,306,156,187,101
HIP0148,1819,313,1387,294,2701,448,436,94,439,67,1334,383,866,226
HIS1706,2449,335,1472,190,2792,368,672,95,638,80,1374,331,847,186
HJA0779,1409,307,893,179,1680,341,308,64,458,93,859,307,540,175
HJB0220,991,432,770,307,1397,625,183,83,296,141,677,375,390,240
HJB0286,2049,1039,1132,556,2130,1087,501,231,552,304,1095,684,663,403
HJD3439,2561,467,1627,280,3120,538,555,105,763,126,1289,298,772,170
HJG2157,282,62,90,26,185,40,58,20,68,10,208,73,141,45
HJG3868,1553,391,817,265,1519,467,386,118,339,98,711,257,454,137
HJH2588,1122,303,872,247,1541,468,214,55,331,104,771,273,473,163
HJH2977,335,52,310,59,574,95,35,3,144,28,529,132,321,88
HJR1160,1025,393,755,321,1428,616,78,34,410,162,665,342,392,203
HJR2127,1161,232,896,203,1699,343,215,50,367,81,878,240,554,139
HJR3540,916,202,867,236,1607,436,0,0,449,112,873,278,536,159
HJV1586,1772,451,1429,359,2782,618,319,74,584,144,1195,312,766,172
HJW2646,1252,339,875,212,1703,354,328,74,399,100,744,260,509,161
HKA0686,1463,559,807,280,1488,547,377,126,334,140,848,371,530,209
HKD1826,629,180,841,220,1540,524,0,0,355,104,797,300,473,177
HKH0204,788,234,947,286,1716,476,106,24,306,103,743,304,472,194
HKK2716,1408,627,780,294,1453,571,271,111,410,162,574,263,362,154
HKM3016,1913,399,913,193,1661,345,403,86,523,97,817,285,464,144
HKR2901,1426,292,1581,264,2843,529,155,29,600,130,1211,326,675,176
HKT1778,922,553,719,384,1370,691,264,147,251,126,658,405,432,242
HKW2615,1294,302,861,209,1637,416,383,89,333,81,801,310,468,191
HLC0943,578,174,277,85,503,173,142,47,150,41,440,185,232,103
HLC1172,1250,512,780,323,1461,609,364,144,297,123,731,351,465,229
HLD1109,888,533,667,431,1242,763,159,119,300,175,885,568,579,359
HLD1270,1211,169,911,168,1735,310,198,35,392,51,815,220,469,125
HLM1007,1830,320,1815,303,3399,586,0,0,939,162,1677,437,1045,248
HLM1564,234,139,70,53,149,81,63,38,50,32,215,146,125,93
HLO2756,863,699,800,632,1481,1121,75,64,379,304,812,686,443,377
HLS2098,1462,384,879,202,1683,359,391,95,328,83,823,251,525,151
HLS2733,805,391,719,359,1361,692,81,45,281,152,561,347,316,198
HLZ2414,227,42,140,30,257,63,49,13,74,11,113,63,60,35
HMA1258,887,297,805,279,1530,497,192,76,289,92,943,445,594,257
HMB0805,1606,1467,845,893,1665,1546,297,314,481,405,638,548,419,348
HMC0592,409,127,845,253,1533,462,0,0,237,72,732,236,424,144
HMG0642,754,75,999,96,1859,175,0,0,423,40,1071,179,659,94
HMM2628,806,532,1033,703,1923,1251,126,75,321,191,733,504,454,281
HMM2768,1254,418,754,309,1423,593,297,104,386,150,702,398,430,249
HMM2841,318,97,91,32,163,50,61,23,81,19,189,74,132,40
HMP3391,493,138,265,92,519,166,83,24,154,39,438,220,245,132
HMR0098,1849,1074,1122,674,2177,1279,379,222,622,356,900,636,546,349
HMS2212,81,32,82,44,150,73,0,0,41,22,201,128,125,92
HMS3795,924,397,1263,532,2481,958,0,0,475,213,1062,454,609,280
HMT1024,953,519,730,339,1389,678,171,92,349,154,773,415,477,228
HMV2340,1754,609,1338,448,2598,847,302,107,556,205,1130,429,621,239
HMY0235,1546,1174,925,696,1792,1324,300,248,489,378,829,694,503,410
HNB2571,1136,448,787,290,1501,555,250,101,341,122,967,424,550,254
HNB3661,301,166,80,46,147,77,62,33,66,36,163,131,101,78
HNC0074,1516,417,1041,293,1957,498,335,101,590,148,708,275,451,172
HNG1909,1521,298,903,173,1705,325,394,83,358,66,823,221,516,134
HNM3405,479,147,269,94,526,151,121,40,124,31,374,166,216,97
HNV3655,171,90,85,29,159,76,19,8,66,33,247,138,172,81
HOE0301,263,89,87,38,155,68,72,27,44,18,233,123,145,79
HOJ2172,115,27,109,13,190,35,0,0,56,11,269,83,174,51
HPR2023,259,129,211,75,363,152,51,17,78,37,281,185,155,113
HQB0118,790,448,875,473,1637,842,0,0,462,242,802,434,507,267
HQB3494,1705,440,1307,341,2487,711,447,105,572,160,872,360,535,201
HQF1912,879,161,913,183,1724,316,100,27,403,58,776,221,509,134
HRF2044,773,273,810,261,1523,522,101,33,323,111,904,430,555,240
HRK2972,362,98,325,45,567,100,50,3,133,42,535,149,336,85
HRL2565,1156,522,794,303,1468,578,358,144,283,125,738,356,448,208
HSA2065,1492,529,886,348,1633,594,285,120,465,150,788,386,507,224
HSF1454,551,81,920,149,1702,342,0,0,273,51,864,224,532,133
HSH0292,698,182,907,194,1665,379,0,0,322,82,801,220,476,120
HSH3606,1756,570,955,352,1743,635,460,169,554,171,666,351,399,211
HSK0639,1630,361,981,210,1852,343,314,79,549,110,863,322,518,189
HSP1675,196,155,231,136,414,254,33,15,72,56,296,234,158,131
HSS3959,102,47,73,52,138,83,0,0,55,31,211,143,106,85
HTC1750,1589,679,1449,512,2711,1031,159,52,689,292,1042,453,632,264
HTR1551,145,37,102,32,192,44,16,4,60,19,268,84,175,52
HUC1396,847,315,809,285,1485,550,198,65,231,93,922,465,559,282
HUM0431,944,203,1439,270,2578,564,0,0,489,99,1229,351,769,202
HUM2481,1164,128,955,106,1849,198,124,14,505,47,859,143,527,66
HVR0633,1503,174,969,119,1810,207,427,54,367,38,1121,240,704,149
HVS1143,968,184,893,181,1701,319,0,0,516,107,867,213,529,128
HWC3907,415,153,458,179,857,331,0,0,196,76,469,239,295,144
HWP0364,710,275,949,386,1807,654,115,47,251,102,670,309,422,203
HWS2915,195,29,160,30,285,57,22,4,82,16,290,92,190,55
HWV1621,231,27,279,42,537,86,0,0,122,17,446,134,278,84
HYF1048,942,151,1139,221,2097,402,0,0,462,92,1095,293,631,168
HYK3300,260,99,82,31,153,85,57,20,60,26,205,147,137,88
HYP1591,1710,430,1472,350,2715,681,305,75,571,128,1141,375,689,219
